Format,Player,Runs,Mins,BF,4s,6s,SR,Inns,Unnamed: 8,Opposition,Ground,Start Date,Unnamed: 12
T20,AR Patel,DNB,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),26 Jun 2022,
T20,Avesh Khan,DNB,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),26 Jun 2022,
T20,RD Gaikwad,DNB,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),26 Jun 2022,
T20,Umran Malik,DNB,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),26 Jun 2022,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v Ireland,Dublin (Malahide),28 Jun 2022,
T20,Umran Malik,DNB,-,-,-,-,-,1,,v Ireland,Dublin (Malahide),28 Jun 2022,
T20,YS Chahal,DNB,-,-,-,-,-,1,,v England,Southampton,7 Jul 2022,
T20,YS Chahal,DNB,-,-,-,-,-,1,,v England,Birmingham,9 Jul 2022,
T20,Umran Malik,DNB,-,-,-,-,-,2,,v England,Nottingham,10 Jul 2022,
T20,B Kumar,DNB,-,-,-,-,-,1,,v West Indies,Tarouba,29 Jul 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v West Indies,Tarouba,29 Jul 2022,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v West Indies,Tarouba,29 Jul 2022,
T20,KD Karthik,DNB,-,-,-,-,-,2,,v West Indies,Basseterre,2 Aug 2022,
T20,R Ashwin,DNB,-,-,-,-,-,2,,v West Indies,Basseterre,2 Aug 2022,
T20,B Kumar,DNB,-,-,-,-,-,2,,v West Indies,Basseterre,2 Aug 2022,
T20,Avesh Khan,DNB,-,-,-,-,-,2,,v West Indies,Basseterre,2 Aug 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v West Indies,Basseterre,2 Aug 2022,
T20,B Kumar,DNB,-,-,-,-,-,1,,v West Indies,Lauderhill,6 Aug 2022,
T20,Avesh Khan,DNB,-,-,-,-,-,1,,v West Indies,Lauderhill,6 Aug 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v West Indies,Lauderhill,6 Aug 2022,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v West Indies,Lauderhill,6 Aug 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v West Indies,Lauderhill,7 Aug 2022,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v West Indies,Lauderhill,7 Aug 2022,
T20,B Kumar,DNB,-,-,-,-,-,2,,v Pakistan,Dubai (DICS),28 Aug 2022,
T20,YS Chahal,DNB,-,-,-,-,-,2,,v Pakistan,Dubai (DICS),28 Aug 2022,
T20,Avesh Khan,DNB,-,-,-,-,-,2,,v Pakistan,Dubai (DICS),28 Aug 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v Pakistan,Dubai (DICS),28 Aug 2022,
T20,KD Karthik,DNB,-,-,-,-,-,1,,v Hong Kong,Dubai (DICS),31 Aug 2022,
T20,RA Jadeja,DNB,-,-,-,-,-,1,,v Hong Kong,Dubai (DICS),31 Aug 2022,
T20,B Kumar,DNB,-,-,-,-,-,1,,v Hong Kong,Dubai (DICS),31 Aug 2022,
T20,YS Chahal,DNB,-,-,-,-,-,1,,v Hong Kong,Dubai (DICS),31 Aug 2022,
T20,Avesh Khan,DNB,-,-,-,-,-,1,,v Hong Kong,Dubai (DICS),31 Aug 2022,
T20,RR Pant,DNB,-,-,-,-,-,1,,v Hong Kong,Dubai (DICS),31 Aug 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Hong Kong,Dubai (DICS),31 Aug 2022,
T20,YS Chahal,DNB,-,-,-,-,-,1,,v Pakistan,Dubai (DICS),4 Sep 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Pakistan,Dubai (DICS),4 Sep 2022,
T20,YS Chahal,DNB,-,-,-,-,-,1,,v Sri Lanka,Dubai (DICS),6 Sep 2022,
T20,KD Karthik,DNB,-,-,-,-,-,1,,v Afghanistan,Dubai (DICS),8 Sep 2022,
T20,R Ashwin,DNB,-,-,-,-,-,1,,v Afghanistan,Dubai (DICS),8 Sep 2022,
T20,B Kumar,DNB,-,-,-,-,-,1,,v Afghanistan,Dubai (DICS),8 Sep 2022,
T20,DL Chahar,DNB,-,-,-,-,-,1,,v Afghanistan,Dubai (DICS),8 Sep 2022,
T20,DJ Hooda,DNB,-,-,-,-,-,1,,v Afghanistan,Dubai (DICS),8 Sep 2022,
T20,AR Patel,DNB,-,-,-,-,-,1,,v Afghanistan,Dubai (DICS),8 Sep 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Afghanistan,Dubai (DICS),8 Sep 2022,
T20,B Kumar,DNB,-,-,-,-,-,1,,v Australia,Mohali,20 Sep 2022,
T20,UT Yadav,DNB,-,-,-,-,-,1,,v Australia,Mohali,20 Sep 2022,
T20,YS Chahal,DNB,-,-,-,-,-,1,,v Australia,Mohali,20 Sep 2022,
T20,HV Patel,DNB,-,-,-,-,-,2,,v Australia,Nagpur,23 Sep 2022,
T20,YS Chahal,DNB,-,-,-,-,-,2,,v Australia,Nagpur,23 Sep 2022,
T20,AR Patel,DNB,-,-,-,-,-,2,,v Australia,Nagpur,23 Sep 2022,
T20,JJ Bumrah,DNB,-,-,-,-,-,2,,v Australia,Nagpur,23 Sep 2022,
T20,RR Pant,DNB,-,-,-,-,-,2,,v Australia,Nagpur,23 Sep 2022,
T20,B Kumar,DNB,-,-,-,-,-,2,,v Australia,Hyderabad,25 Sep 2022,
T20,HV Patel,DNB,-,-,-,-,-,2,,v Australia,Hyderabad,25 Sep 2022,
T20,YS Chahal,DNB,-,-,-,-,-,2,,v Australia,Hyderabad,25 Sep 2022,
T20,AR Patel,DNB,-,-,-,-,-,2,,v Australia,Hyderabad,25 Sep 2022,
T20,JJ Bumrah,DNB,-,-,-,-,-,2,,v Australia,Hyderabad,25 Sep 2022,
T20,KD Karthik,DNB,-,-,-,-,-,2,,v South Africa,Thiruvananthapuram,28 Sep 2022,
T20,R Ashwin,DNB,-,-,-,-,-,2,,v South Africa,Thiruvananthapuram,28 Sep 2022,
T20,HV Patel,DNB,-,-,-,-,-,2,,v South Africa,Thiruvananthapuram,28 Sep 2022,
T20,DL Chahar,DNB,-,-,-,-,-,2,,v South Africa,Thiruvananthapuram,28 Sep 2022,
T20,AR Patel,DNB,-,-,-,-,-,2,,v South Africa,Thiruvananthapuram,28 Sep 2022,
T20,RR Pant,DNB,-,-,-,-,-,2,,v South Africa,Thiruvananthapuram,28 Sep 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v South Africa,Thiruvananthapuram,28 Sep 2022,
T20,R Ashwin,DNB,-,-,-,-,-,1,,v South Africa,Guwahati,2 Oct 2022,
T20,HV Patel,DNB,-,-,-,-,-,1,,v South Africa,Guwahati,2 Oct 2022,
T20,DL Chahar,DNB,-,-,-,-,-,1,,v South Africa,Guwahati,2 Oct 2022,
T20,AR Patel,DNB,-,-,-,-,-,1,,v South Africa,Guwahati,2 Oct 2022,
T20,RR Pant,DNB,-,-,-,-,-,1,,v South Africa,Guwahati,2 Oct 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v South Africa,Guwahati,2 Oct 2022,
T20,B Kumar,DNB,-,-,-,-,-,2,,v Pakistan,Melbourne,23 Oct 2022,
T20,Mohammed Shami,DNB,-,-,-,-,-,2,,v Pakistan,Melbourne,23 Oct 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v Pakistan,Melbourne,23 Oct 2022,
T20,KD Karthik,DNB,-,-,-,-,-,1,,v Netherlands,Sydney,27 Oct 2022,
T20,R Ashwin,DNB,-,-,-,-,-,1,,v Netherlands,Sydney,27 Oct 2022,
T20,B Kumar,DNB,-,-,-,-,-,1,,v Netherlands,Sydney,27 Oct 2022,
T20,Mohammed Shami,DNB,-,-,-,-,-,1,,v Netherlands,Sydney,27 Oct 2022,
T20,AR Patel,DNB,-,-,-,-,-,1,,v Netherlands,Sydney,27 Oct 2022,
T20,HH Pandya,DNB,-,-,-,-,-,1,,v Netherlands,Sydney,27 Oct 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Netherlands,Sydney,27 Oct 2022,
T20,B Kumar,DNB,-,-,-,-,-,1,,v Bangladesh,Adelaide,2 Nov 2022,
T20,Mohammed Shami,DNB,-,-,-,-,-,1,,v Bangladesh,Adelaide,2 Nov 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Bangladesh,Adelaide,2 Nov 2022,
T20,R Ashwin,DNB,-,-,-,-,-,1,,v Zimbabwe,Melbourne,6 Nov 2022,
T20,B Kumar,DNB,-,-,-,-,-,1,,v Zimbabwe,Melbourne,6 Nov 2022,
T20,Mohammed Shami,DNB,-,-,-,-,-,1,,v Zimbabwe,Melbourne,6 Nov 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Zimbabwe,Melbourne,6 Nov 2022,
T20,B Kumar,DNB,-,-,-,-,-,1,,v England,Adelaide,10 Nov 2022,
T20,Mohammed Shami,DNB,-,-,-,-,-,1,,v England,Adelaide,10 Nov 2022,
T20,AR Patel,DNB,-,-,-,-,-,1,,v England,Adelaide,10 Nov 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v England,Adelaide,10 Nov 2022,
T20,YS Chahal,DNB,-,-,-,-,-,1,,v New Zealand,Mount Maunganui,20 Nov 2022,
T20,Mohammed Siraj,DNB,-,-,-,-,-,1,,v New Zealand,Mount Maunganui,20 Nov 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v New Zealand,Mount Maunganui,20 Nov 2022,
T20,B Kumar,DNB,-,-,-,-,-,2,,v New Zealand,Napier,22 Nov 2022,
T20,HV Patel,DNB,-,-,-,-,-,2,,v New Zealand,Napier,22 Nov 2022,
T20,YS Chahal,DNB,-,-,-,-,-,2,,v New Zealand,Napier,22 Nov 2022,
T20,Mohammed Siraj,DNB,-,-,-,-,-,2,,v New Zealand,Napier,22 Nov 2022,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v New Zealand,Napier,22 Nov 2022,
T20,HV Patel,DNB,-,-,-,-,-,1,,v Sri Lanka,Wankhede,3 Jan 2023,
T20,YS Chahal,DNB,-,-,-,-,-,1,,v Sri Lanka,Wankhede,3 Jan 2023,
T20,Shivam Mavi,DNB,-,-,-,-,-,1,,v Sri Lanka,Wankhede,3 Jan 2023,
T20,Umran Malik,DNB,-,-,-,-,-,1,,v Sri Lanka,Wankhede,3 Jan 2023,
T20,YS Chahal,DNB,-,-,-,-,-,2,,v Sri Lanka,Pune,5 Jan 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v Sri Lanka,Pune,5 Jan 2023,
T20,YS Chahal,DNB,-,-,-,-,-,1,,v Sri Lanka,Rajkot,7 Jan 2023,
T20,Shivam Mavi,DNB,-,-,-,-,-,1,,v Sri Lanka,Rajkot,7 Jan 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Sri Lanka,Rajkot,7 Jan 2023,
T20,Umran Malik,DNB,-,-,-,-,-,1,,v Sri Lanka,Rajkot,7 Jan 2023,
T20,YS Chahal,DNB,-,-,-,-,-,2,,v New Zealand,Lucknow,29 Jan 2023,
T20,DJ Hooda,DNB,-,-,-,-,-,2,,v New Zealand,Lucknow,29 Jan 2023,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,2,,v New Zealand,Lucknow,29 Jan 2023,
T20,Shivam Mavi,DNB,-,-,-,-,-,2,,v New Zealand,Lucknow,29 Jan 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v New Zealand,Lucknow,29 Jan 2023,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,1,,v New Zealand,Ahmedabad,1 Feb 2023,
T20,Washington Sundar,DNB,-,-,-,-,-,1,,v New Zealand,Ahmedabad,1 Feb 2023,
T20,Shivam Mavi,DNB,-,-,-,-,-,1,,v New Zealand,Ahmedabad,1 Feb 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v New Zealand,Ahmedabad,1 Feb 2023,
T20,Umran Malik,DNB,-,-,-,-,-,1,,v New Zealand,Ahmedabad,1 Feb 2023,
T20,YS Chahal,DNB,-,-,-,-,-,1,,v West Indies,Providence,6 Aug 2023,
T20,Mukesh Kumar,DNB,-,-,-,-,-,1,,v West Indies,Providence,6 Aug 2023,
T20,SV Samson,DNB,-,-,-,-,-,2,,v West Indies,Providence,8 Aug 2023,
T20,YS Chahal,DNB,-,-,-,-,-,2,,v West Indies,Providence,8 Aug 2023,
T20,AR Patel,DNB,-,-,-,-,-,2,,v West Indies,Providence,8 Aug 2023,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,2,,v West Indies,Providence,8 Aug 2023,
T20,Mukesh Kumar,DNB,-,-,-,-,-,2,,v West Indies,Providence,8 Aug 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v West Indies,Providence,8 Aug 2023,
T20,SV Samson,DNB,-,-,-,-,-,2,,v West Indies,Lauderhill,12 Aug 2023,
T20,YS Chahal,DNB,-,-,-,-,-,2,,v West Indies,Lauderhill,12 Aug 2023,
T20,SA Yadav,DNB,-,-,-,-,-,2,,v West Indies,Lauderhill,12 Aug 2023,
T20,AR Patel,DNB,-,-,-,-,-,2,,v West Indies,Lauderhill,12 Aug 2023,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,2,,v West Indies,Lauderhill,12 Aug 2023,
T20,HH Pandya,DNB,-,-,-,-,-,2,,v West Indies,Lauderhill,12 Aug 2023,
T20,Mukesh Kumar,DNB,-,-,-,-,-,2,,v West Indies,Lauderhill,12 Aug 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v West Indies,Lauderhill,12 Aug 2023,
T20,JJ Bumrah,DNB,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),18 Aug 2023,
T20,S Dube,DNB,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),18 Aug 2023,
T20,Washington Sundar,DNB,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),18 Aug 2023,
T20,RK Singh,DNB,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),18 Aug 2023,
T20,M Prasidh Krishna,DNB,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),18 Aug 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),18 Aug 2023,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,2,,v Ireland,Dublin (Malahide),18 Aug 2023,
T20,JJ Bumrah,DNB,-,-,-,-,-,1,,v Ireland,Dublin (Malahide),20 Aug 2023,
T20,M Prasidh Krishna,DNB,-,-,-,-,-,1,,v Ireland,Dublin (Malahide),20 Aug 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Ireland,Dublin (Malahide),20 Aug 2023,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v Ireland,Dublin (Malahide),20 Aug 2023,
T20,Avesh Khan,DNB,-,-,-,-,-,1,,v Nepal,Hangzhou,3 Oct 2023,
T20,Washington Sundar,DNB,-,-,-,-,-,1,,v Nepal,Hangzhou,3 Oct 2023,
T20,R Sai Kishore,DNB,-,-,-,-,-,1,,v Nepal,Hangzhou,3 Oct 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Nepal,Hangzhou,3 Oct 2023,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v Nepal,Hangzhou,3 Oct 2023,
T20,S Dube,DNB,-,-,-,-,-,2,,v Bangladesh,Hangzhou,6 Oct 2023,
T20,Washington Sundar,DNB,-,-,-,-,-,2,,v Bangladesh,Hangzhou,6 Oct 2023,
T20,JM Sharma,DNB,-,-,-,-,-,2,,v Bangladesh,Hangzhou,6 Oct 2023,
T20,RK Singh,DNB,-,-,-,-,-,2,,v Bangladesh,Hangzhou,6 Oct 2023,
T20,R Sai Kishore,DNB,-,-,-,-,-,2,,v Bangladesh,Hangzhou,6 Oct 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v Bangladesh,Hangzhou,6 Oct 2023,
T20,Shahbaz Ahmed,DNB,-,-,-,-,-,2,,v Bangladesh,Hangzhou,6 Oct 2023,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,2,,v Bangladesh,Hangzhou,6 Oct 2023,
T20,S Dube,TDNB,-,-,-,-,-,-,,v Afghanistan,Hangzhou,7 Oct 2023,
T20,Washington Sundar,TDNB,-,-,-,-,-,-,,v Afghanistan,Hangzhou,7 Oct 2023,
T20,JM Sharma,TDNB,-,-,-,-,-,-,,v Afghanistan,Hangzhou,7 Oct 2023,
T20,RK Singh,TDNB,-,-,-,-,-,-,,v Afghanistan,Hangzhou,7 Oct 2023,
T20,R Sai Kishore,TDNB,-,-,-,-,-,-,,v Afghanistan,Hangzhou,7 Oct 2023,
T20,RD Gaikwad,TDNB,-,-,-,-,-,-,,v Afghanistan,Hangzhou,7 Oct 2023,
T20,Arshdeep Singh,TDNB,-,-,-,-,-,-,,v Afghanistan,Hangzhou,7 Oct 2023,
T20,YBK Jaiswal,TDNB,-,-,-,-,-,-,,v Afghanistan,Hangzhou,7 Oct 2023,
T20,Shahbaz Ahmed,TDNB,-,-,-,-,-,-,,v Afghanistan,Hangzhou,7 Oct 2023,
T20,NT Tilak Varma,TDNB,-,-,-,-,-,-,,v Afghanistan,Hangzhou,7 Oct 2023,
T20,Ravi Bishnoi,TDNB,-,-,-,-,-,-,,v Afghanistan,Hangzhou,7 Oct 2023,
T20,M Prasidh Krishna,DNB,-,-,-,-,-,2,,v Australia,Visakhapatnam,23 Nov 2023,
T20,AR Patel,DNB,-,-,-,-,-,1,,v Australia,Thiruvananthapuram,26 Nov 2023,
T20,M Prasidh Krishna,DNB,-,-,-,-,-,1,,v Australia,Thiruvananthapuram,26 Nov 2023,
T20,Mukesh Kumar,DNB,-,-,-,-,-,1,,v Australia,Thiruvananthapuram,26 Nov 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Australia,Thiruvananthapuram,26 Nov 2023,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v Australia,Thiruvananthapuram,26 Nov 2023,
T20,AR Patel,DNB,-,-,-,-,-,1,,v Australia,Guwahati,28 Nov 2023,
T20,Avesh Khan,DNB,-,-,-,-,-,1,,v Australia,Guwahati,28 Nov 2023,
T20,RK Singh,DNB,-,-,-,-,-,1,,v Australia,Guwahati,28 Nov 2023,
T20,M Prasidh Krishna,DNB,-,-,-,-,-,1,,v Australia,Guwahati,28 Nov 2023,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Australia,Guwahati,28 Nov 2023,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v Australia,Guwahati,28 Nov 2023,
T20,Mukesh Kumar,DNB,-,-,-,-,-,1,,v Australia,Raipur,1 Dec 2023,
T20,Avesh Khan,DNB,-,-,-,-,-,1,,v Australia,Bengaluru,3 Dec 2023,
T20,Mukesh Kumar,DNB,-,-,-,-,-,1,,v Australia,Bengaluru,3 Dec 2023,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,1,,v South Africa,Gqeberha,12 Dec 2023,
T20,Mukesh Kumar,DNB,-,-,-,-,-,1,,v South Africa,Gqeberha,12 Dec 2023,
T20,Mohammed Siraj,DNB,-,-,-,-,-,1,,v South Africa,Gqeberha,12 Dec 2023,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,1,,v South Africa,Johannesburg,14 Dec 2023,
T20,Mukesh Kumar,DNB,-,-,-,-,-,1,,v South Africa,Johannesburg,14 Dec 2023,
T20,AR Patel,DNB,-,-,-,-,-,2,,v Afghanistan,Mohali,11 Jan 2024,
T20,Washington Sundar,DNB,-,-,-,-,-,2,,v Afghanistan,Mohali,11 Jan 2024,
T20,Mukesh Kumar,DNB,-,-,-,-,-,2,,v Afghanistan,Mohali,11 Jan 2024,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v Afghanistan,Mohali,11 Jan 2024,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,2,,v Afghanistan,Mohali,11 Jan 2024,
T20,AR Patel,DNB,-,-,-,-,-,2,,v Afghanistan,Indore,14 Jan 2024,
T20,Washington Sundar,DNB,-,-,-,-,-,2,,v Afghanistan,Indore,14 Jan 2024,
T20,Mukesh Kumar,DNB,-,-,-,-,-,2,,v Afghanistan,Indore,14 Jan 2024,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v Afghanistan,Indore,14 Jan 2024,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,2,,v Afghanistan,Indore,14 Jan 2024,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,1,,v Afghanistan,Bengaluru,17 Jan 2024,
T20,Avesh Khan,DNB,-,-,-,-,-,1,,v Afghanistan,Bengaluru,17 Jan 2024,
T20,Washington Sundar,DNB,-,-,-,-,-,1,,v Afghanistan,Bengaluru,17 Jan 2024,
T20,Mukesh Kumar,DNB,-,-,-,-,-,1,,v Afghanistan,Bengaluru,17 Jan 2024,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v Afghanistan,Bengaluru,17 Jan 2024,
T20,RA Jadeja,DNB,-,-,-,-,-,2,,v Ireland,New York,5 Jun 2024,
T20,AR Patel,DNB,-,-,-,-,-,2,,v Ireland,New York,5 Jun 2024,
T20,HH Pandya,DNB,-,-,-,-,-,2,,v Ireland,New York,5 Jun 2024,
T20,JJ Bumrah,DNB,-,-,-,-,-,2,,v Ireland,New York,5 Jun 2024,
T20,Mohammed Siraj,DNB,-,-,-,-,-,2,,v Ireland,New York,5 Jun 2024,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v Ireland,New York,5 Jun 2024,
T20,RA Jadeja,DNB,-,-,-,-,-,2,,v U.S.A.,New York,12 Jun 2024,
T20,AR Patel,DNB,-,-,-,-,-,2,,v U.S.A.,New York,12 Jun 2024,
T20,HH Pandya,DNB,-,-,-,-,-,2,,v U.S.A.,New York,12 Jun 2024,
T20,JJ Bumrah,DNB,-,-,-,-,-,2,,v U.S.A.,New York,12 Jun 2024,
T20,Mohammed Siraj,DNB,-,-,-,-,-,2,,v U.S.A.,New York,12 Jun 2024,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v U.S.A.,New York,12 Jun 2024,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,1,,v Afghanistan,Bridgetown,20 Jun 2024,
T20,JJ Bumrah,DNB,-,-,-,-,-,1,,v Afghanistan,Bridgetown,20 Jun 2024,
T20,RA Jadeja,DNB,-,-,-,-,-,1,,v Bangladesh,North Sound,22 Jun 2024,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,1,,v Bangladesh,North Sound,22 Jun 2024,
T20,JJ Bumrah,DNB,-,-,-,-,-,1,,v Bangladesh,North Sound,22 Jun 2024,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Bangladesh,North Sound,22 Jun 2024,
T20,AR Patel,DNB,-,-,-,-,-,1,,v Australia,Gros Islet,24 Jun 2024,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,1,,v Australia,Gros Islet,24 Jun 2024,
T20,JJ Bumrah,DNB,-,-,-,-,-,1,,v Australia,Gros Islet,24 Jun 2024,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v Australia,Gros Islet,24 Jun 2024,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,1,,v England,Providence,27 Jun 2024,
T20,JJ Bumrah,DNB,-,-,-,-,-,1,,v England,Providence,27 Jun 2024,
T20,Kuldeep Yadav,DNB,-,-,-,-,-,1,,v South Africa,Bridgetown,29 Jun 2024,
T20,JJ Bumrah,DNB,-,-,-,-,-,1,,v South Africa,Bridgetown,29 Jun 2024,
T20,Arshdeep Singh,DNB,-,-,-,-,-,1,,v South Africa,Bridgetown,29 Jun 2024,
T20,Avesh Khan,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,7 Jul 2024,
T20,Washington Sundar,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,7 Jul 2024,
T20,Mukesh Kumar,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,7 Jul 2024,
T20,R Parag,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,7 Jul 2024,
T20,B Sai Sudharsan,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,7 Jul 2024,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,7 Jul 2024,
T20,DC Jurel,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,7 Jul 2024,
T20,Avesh Khan,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,10 Jul 2024,
T20,S Dube,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,10 Jul 2024,
T20,Washington Sundar,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,10 Jul 2024,
T20,KK Ahmed,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,10 Jul 2024,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,10 Jul 2024,
T20,SV Samson,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jul 2024,
T20,S Dube,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jul 2024,
T20,Washington Sundar,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jul 2024,
T20,RK Singh,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jul 2024,
T20,TU Deshpande,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jul 2024,
T20,KK Ahmed,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jul 2024,
T20,RD Gaikwad,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jul 2024,
T20,Abhishek Sharma,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jul 2024,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,2,,v Zimbabwe,Harare,13 Jul 2024,
T20,TU Deshpande,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,14 Jul 2024,
T20,Mukesh Kumar,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,14 Jul 2024,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v Zimbabwe,Harare,14 Jul 2024,
T20,Mohammed Siraj,DNB,-,-,-,-,-,1,,v Sri Lanka,Pallekele,27 Jul 2024,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,1,,v Sri Lanka,Pallekele,27 Jul 2024,
T20,AR Patel,DNB,-,-,-,-,-,2,,v Sri Lanka,Pallekele,28 Jul 2024,
T20,RK Singh,DNB,-,-,-,-,-,2,,v Sri Lanka,Pallekele,28 Jul 2024,
T20,Mohammed Siraj,DNB,-,-,-,-,-,2,,v Sri Lanka,Pallekele,28 Jul 2024,
T20,R Parag,DNB,-,-,-,-,-,2,,v Sri Lanka,Pallekele,28 Jul 2024,
T20,Arshdeep Singh,DNB,-,-,-,-,-,2,,v Sri Lanka,Pallekele,28 Jul 2024,
T20,Ravi Bishnoi,DNB,-,-,-,-,-,2,,v Sri Lanka,Pallekele,28 Jul 2024,
T20,KK Ahmed,DNB,-,-,-,-,-,1,,v Sri Lanka,Pallekele,30 Jul 2024,
T20,Washington Sundar,DNB,-,-,-,-,-,2,,v Bangladesh,Gwalior,6 Oct 2024,
T20,RK Singh,DNB,-,-,-,-,-,2,,v Bangladesh,Gwalior,6 Oct 2024,
T20,R Parag,DNB,-,-,-,-,-,2,,v Bangladesh,Gwalior,6 Oct 2024,
T20,CV Varun,DNB,-,-,-,-,-,2,,v Bangladesh,Gwalior,6 Oct 2024,
