Format,Player,Overs,BPO,Mdns,Runs,Wkts,Econ,Inns,Unnamed: 8,Opposition,Ground,Start Date,Unnamed: 12
ODI,SC Ganguly,DNB,6,-,-,-,-,1,,v Zimbabwe,Cuttack,2 Dec 2000,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Zimbabwe,Cuttack,2 Dec 2000,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v Zimbabwe,Cuttack,2 Dec 2000,
ODI,V Dahiya,DNB,6,-,-,-,-,1,,v Zimbabwe,Cuttack,2 Dec 2000,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,1,,v Zimbabwe,Cuttack,2 Dec 2000,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v Zimbabwe,Ahmedabad,5 Dec 2000,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Zimbabwe,Ahmedabad,5 Dec 2000,
ODI,V Dahiya,DNB,6,-,-,-,-,2,,v Zimbabwe,Ahmedabad,5 Dec 2000,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Zimbabwe,Jodhpur,8 Dec 2000,
ODI,HK Badani,DNB,6,-,-,-,-,2,,v Zimbabwe,Jodhpur,8 Dec 2000,
ODI,V Dahiya,DNB,6,-,-,-,-,2,,v Zimbabwe,Jodhpur,8 Dec 2000,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,2,,v Zimbabwe,Jodhpur,8 Dec 2000,
ODI,SR Tendulkar,DNB,6,-,-,-,-,1,,v Zimbabwe,Kanpur,11 Dec 2000,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Zimbabwe,Kanpur,11 Dec 2000,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v Zimbabwe,Kanpur,11 Dec 2000,
ODI,V Dahiya,DNB,6,-,-,-,-,1,,v Zimbabwe,Kanpur,11 Dec 2000,
ODI,V Sehwag,DNB,6,-,-,-,-,1,,v Zimbabwe,Kanpur,11 Dec 2000,
ODI,SR Tendulkar,DNB,6,-,-,-,-,2,,v Zimbabwe,Rajkot,14 Dec 2000,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Zimbabwe,Rajkot,14 Dec 2000,
ODI,HK Badani,DNB,6,-,-,-,-,2,,v Zimbabwe,Rajkot,14 Dec 2000,
ODI,V Dahiya,DNB,6,-,-,-,-,2,,v Zimbabwe,Rajkot,14 Dec 2000,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,2,,v Zimbabwe,Rajkot,14 Dec 2000,
ODI,SR Tendulkar,DNB,6,-,-,-,-,2,,v Australia,Bengaluru,25 Mar 2001,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Australia,Bengaluru,25 Mar 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v Australia,Bengaluru,25 Mar 2001,
ODI,HK Badani,DNB,6,-,-,-,-,2,,v Australia,Bengaluru,25 Mar 2001,
ODI,V Dahiya,DNB,6,-,-,-,-,2,,v Australia,Bengaluru,25 Mar 2001,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Australia,Pune,28 Mar 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v Australia,Pune,28 Mar 2001,
ODI,HK Badani,DNB,6,-,-,-,-,2,,v Australia,Pune,28 Mar 2001,
ODI,V Dahiya,DNB,6,-,-,-,-,2,,v Australia,Pune,28 Mar 2001,
ODI,D Mongia,DNB,6,-,-,-,-,2,,v Australia,Pune,28 Mar 2001,
ODI,SR Tendulkar,DNB,6,-,-,-,-,2,,v Australia,Indore,31 Mar 2001,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Australia,Indore,31 Mar 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v Australia,Indore,31 Mar 2001,
ODI,HK Badani,DNB,6,-,-,-,-,2,,v Australia,Indore,31 Mar 2001,
ODI,V Dahiya,DNB,6,-,-,-,-,2,,v Australia,Indore,31 Mar 2001,
ODI,D Mongia,DNB,6,-,-,-,-,2,,v Australia,Indore,31 Mar 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Australia,Visakhapatnam,3 Apr 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v Australia,Visakhapatnam,3 Apr 2001,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v Australia,Visakhapatnam,3 Apr 2001,
ODI,V Dahiya,DNB,6,-,-,-,-,1,,v Australia,Visakhapatnam,3 Apr 2001,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v Australia,Margao,6 Apr 2001,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Australia,Margao,6 Apr 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v Australia,Margao,6 Apr 2001,
ODI,HK Badani,DNB,6,-,-,-,-,2,,v Australia,Margao,6 Apr 2001,
ODI,V Dahiya,DNB,6,-,-,-,-,2,,v Australia,Margao,6 Apr 2001,
ODI,SR Tendulkar,DNB,6,-,-,-,-,1,,v Zimbabwe,Harare,24 Jun 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Zimbabwe,Harare,24 Jun 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v Zimbabwe,Harare,24 Jun 2001,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v Zimbabwe,Harare,24 Jun 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,1,,v Zimbabwe,Harare,24 Jun 2001,
ODI,V Sehwag,DNB,6,-,-,-,-,1,,v Zimbabwe,Harare,24 Jun 2001,
ODI,SR Tendulkar,DNB,6,-,-,-,-,1,,v Zimbabwe,Bulawayo,27 Jun 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Zimbabwe,Bulawayo,27 Jun 2001,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v Zimbabwe,Bulawayo,27 Jun 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,1,,v Zimbabwe,Bulawayo,27 Jun 2001,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v Zimbabwe,Bulawayo,27 Jun 2001,
ODI,SC Ganguly,DNB,6,-,-,-,-,1,,v West Indies,Bulawayo,30 Jun 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v West Indies,Bulawayo,30 Jun 2001,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v West Indies,Bulawayo,30 Jun 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,1,,v West Indies,Bulawayo,30 Jun 2001,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v West Indies,Bulawayo,30 Jun 2001,
ODI,SC Ganguly,DNB,6,-,-,-,-,1,,v West Indies,Harare,4 Jul 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v West Indies,Harare,4 Jul 2001,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v West Indies,Harare,4 Jul 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,1,,v West Indies,Harare,4 Jul 2001,
ODI,SR Tendulkar,DNB,6,-,-,-,-,1,,v West Indies,Harare,7 Jul 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v West Indies,Harare,7 Jul 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v West Indies,Harare,7 Jul 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,1,,v West Indies,Harare,7 Jul 2001,
ODI,SC Ganguly,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (RPS),20 Jul 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (RPS),20 Jul 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (RPS),20 Jul 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (RPS),20 Jul 2001,
ODI,SC Ganguly,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),22 Jul 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),22 Jul 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),22 Jul 2001,
ODI,AR Khurasiya,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),22 Jul 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),22 Jul 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (RPS),26 Jul 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (RPS),26 Jul 2001,
ODI,RS Sodhi,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (RPS),26 Jul 2001,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (RPS),26 Jul 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (RPS),26 Jul 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),28 Jul 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),28 Jul 2001,
ODI,AR Khurasiya,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),28 Jul 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),28 Jul 2001,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Sri Lanka,Colombo (SSC),1 Aug 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v Sri Lanka,Colombo (SSC),1 Aug 2001,
ODI,HK Badani,DNB,6,-,-,-,-,2,,v Sri Lanka,Colombo (SSC),1 Aug 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,2,,v Sri Lanka,Colombo (SSC),1 Aug 2001,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,2,,v Sri Lanka,Colombo (SSC),1 Aug 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (SSC),2 Aug 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (SSC),2 Aug 2001,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (SSC),2 Aug 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,1,,v New Zealand,Colombo (SSC),2 Aug 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),5 Aug 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),5 Aug 2001,
ODI,RS Sodhi,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),5 Aug 2001,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),5 Aug 2001,
ODI,SS Dighe,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),5 Aug 2001,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v South Africa,Johannesburg,5 Oct 2001,
ODI,SS Das,DNB,6,-,-,-,-,2,,v South Africa,Johannesburg,5 Oct 2001,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,2,,v South Africa,Johannesburg,5 Oct 2001,
ODI,V Sehwag,DNB,6,-,-,-,-,2,,v South Africa,Johannesburg,5 Oct 2001,
ODI,D Dasgupta,DNB,6,-,-,-,-,2,,v South Africa,Johannesburg,5 Oct 2001,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v South Africa,Centurion,10 Oct 2001,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v South Africa,Centurion,10 Oct 2001,
ODI,SS Das,DNB,6,-,-,-,-,2,,v South Africa,Centurion,10 Oct 2001,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,2,,v South Africa,Centurion,10 Oct 2001,
ODI,D Dasgupta,DNB,6,-,-,-,-,2,,v South Africa,Centurion,10 Oct 2001,
ODI,SR Tendulkar,DNB,6,-,-,-,-,1,,v Kenya,Bloemfontein,12 Oct 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Kenya,Bloemfontein,12 Oct 2001,
ODI,JJ Martin,DNB,6,-,-,-,-,1,,v Kenya,Bloemfontein,12 Oct 2001,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,1,,v Kenya,Bloemfontein,12 Oct 2001,
ODI,V Sehwag,DNB,6,-,-,-,-,1,,v Kenya,Bloemfontein,12 Oct 2001,
ODI,D Dasgupta,DNB,6,-,-,-,-,1,,v Kenya,Bloemfontein,12 Oct 2001,
ODI,SR Tendulkar,DNB,6,-,-,-,-,1,,v Kenya,Gqeberha,17 Oct 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Kenya,Gqeberha,17 Oct 2001,
ODI,JJ Martin,DNB,6,-,-,-,-,1,,v Kenya,Gqeberha,17 Oct 2001,
ODI,D Dasgupta,DNB,6,-,-,-,-,1,,v Kenya,Gqeberha,17 Oct 2001,
ODI,SR Tendulkar,DNB,6,-,-,-,-,1,,v South Africa,East London,19 Oct 2001,
ODI,SC Ganguly,DNB,6,-,-,-,-,1,,v South Africa,East London,19 Oct 2001,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v South Africa,East London,19 Oct 2001,
ODI,SS Das,DNB,6,-,-,-,-,1,,v South Africa,East London,19 Oct 2001,
ODI,D Dasgupta,DNB,6,-,-,-,-,1,,v South Africa,East London,19 Oct 2001,
ODI,SR Tendulkar,DNB,6,-,-,-,-,2,,v Kenya,Paarl,24 Oct 2001,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v Kenya,Paarl,24 Oct 2001,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Kenya,Paarl,24 Oct 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v Kenya,Paarl,24 Oct 2001,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v South Africa,Durban,26 Oct 2001,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v South Africa,Durban,26 Oct 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v South Africa,Durban,26 Oct 2001,
ODI,RS Sodhi,DNB,6,-,-,-,-,2,,v South Africa,Durban,26 Oct 2001,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,2,,v South Africa,Durban,26 Oct 2001,
ODI,V Sehwag,DNB,6,-,-,-,-,2,,v South Africa,Durban,26 Oct 2001,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v England,Eden Gardens,19 Jan 2002,
ODI,HK Badani,DNB,6,-,-,-,-,2,,v England,Eden Gardens,19 Jan 2002,
ODI,D Mongia,DNB,6,-,-,-,-,2,,v England,Eden Gardens,19 Jan 2002,
ODI,V Sehwag,DNB,6,-,-,-,-,2,,v England,Eden Gardens,19 Jan 2002,
ODI,A Ratra,DNB,6,-,-,-,-,2,,v England,Eden Gardens,19 Jan 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v England,Cuttack,22 Jan 2002,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v England,Cuttack,22 Jan 2002,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v England,Cuttack,22 Jan 2002,
ODI,A Ratra,DNB,6,-,-,-,-,1,,v England,Cuttack,22 Jan 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v England,Chennai,25 Jan 2002,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v England,Chennai,25 Jan 2002,
ODI,V Sehwag,DNB,6,-,-,-,-,1,,v England,Chennai,25 Jan 2002,
ODI,A Ratra,DNB,6,-,-,-,-,1,,v England,Chennai,25 Jan 2002,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v England,Kanpur,28 Jan 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v England,Kanpur,28 Jan 2002,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v England,Kanpur,28 Jan 2002,
ODI,A Ratra,DNB,6,-,-,-,-,1,,v England,Kanpur,28 Jan 2002,
ODI,HK Badani,DNB,6,-,-,-,-,1,,v England,Delhi,31 Jan 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v England,Delhi,31 Jan 2002,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v England,Delhi,31 Jan 2002,
ODI,A Ratra,DNB,6,-,-,-,-,1,,v England,Delhi,31 Jan 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v England,Wankhede,3 Feb 2002,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v England,Wankhede,3 Feb 2002,
ODI,V Sehwag,DNB,6,-,-,-,-,1,,v England,Wankhede,3 Feb 2002,
ODI,A Ratra,DNB,6,-,-,-,-,1,,v England,Wankhede,3 Feb 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Zimbabwe,Faridabad,7 Mar 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v Zimbabwe,Faridabad,7 Mar 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v Zimbabwe,Faridabad,7 Mar 2002,
ODI,D Mongia,DNB,6,-,-,-,-,2,,v Zimbabwe,Faridabad,7 Mar 2002,
ODI,A Ratra,DNB,6,-,-,-,-,2,,v Zimbabwe,Faridabad,7 Mar 2002,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v Zimbabwe,Mohali,10 Mar 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Zimbabwe,Mohali,10 Mar 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v Zimbabwe,Mohali,10 Mar 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v Zimbabwe,Mohali,10 Mar 2002,
ODI,A Ratra,DNB,6,-,-,-,-,2,,v Zimbabwe,Mohali,10 Mar 2002,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v Zimbabwe,Kochi,13 Mar 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Zimbabwe,Kochi,13 Mar 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v Zimbabwe,Kochi,13 Mar 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v Zimbabwe,Kochi,13 Mar 2002,
ODI,A Ratra,DNB,6,-,-,-,-,2,,v Zimbabwe,Kochi,13 Mar 2002,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Zimbabwe,Hyderabad (Deccan),16 Mar 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v Zimbabwe,Hyderabad (Deccan),16 Mar 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v Zimbabwe,Hyderabad (Deccan),16 Mar 2002,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,1,,v Zimbabwe,Hyderabad (Deccan),16 Mar 2002,
ODI,A Ratra,DNB,6,-,-,-,-,1,,v Zimbabwe,Hyderabad (Deccan),16 Mar 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Zimbabwe,Guwahati,19 Mar 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v Zimbabwe,Guwahati,19 Mar 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v Zimbabwe,Guwahati,19 Mar 2002,
ODI,D Mongia,DNB,6,-,-,-,-,2,,v Zimbabwe,Guwahati,19 Mar 2002,
ODI,A Ratra,DNB,6,-,-,-,-,2,,v Zimbabwe,Guwahati,19 Mar 2002,
ODI,SR Tendulkar,DNB,6,-,-,-,-,1,,v West Indies,Bridgetown,29 May 2002,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v West Indies,Bridgetown,29 May 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v West Indies,Bridgetown,29 May 2002,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,1,,v West Indies,Bridgetown,29 May 2002,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v West Indies,Port of Spain,1 Jun 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v West Indies,Port of Spain,1 Jun 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v West Indies,Port of Spain,1 Jun 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v West Indies,Port of Spain,1 Jun 2002,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,2,,v West Indies,Port of Spain,1 Jun 2002,
ODI,D Mongia,DNB,6,-,-,-,-,2,,v West Indies,Port of Spain,1 Jun 2002,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v West Indies,Port of Spain,2 Jun 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v West Indies,Port of Spain,2 Jun 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v West Indies,Port of Spain,2 Jun 2002,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,2,,v West Indies,Port of Spain,2 Jun 2002,
ODI,D Mongia,DNB,6,-,-,-,-,2,,v West Indies,Port of Spain,2 Jun 2002,
ODI,SR Tendulkar,DNB,6,-,-,-,-,1,,v England,Lord's,29 Jun 2002,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v England,Lord's,29 Jun 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v England,Lord's,29 Jun 2002,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v England,Lord's,29 Jun 2002,
ODI,V Sehwag,DNB,6,-,-,-,-,1,,v England,Lord's,29 Jun 2002,
ODI,SR Tendulkar,DNB,6,-,-,-,-,1,,v Sri Lanka,The Oval,30 Jun 2002,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Sri Lanka,The Oval,30 Jun 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v Sri Lanka,The Oval,30 Jun 2002,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,1,,v Sri Lanka,The Oval,30 Jun 2002,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v Sri Lanka,The Oval,30 Jun 2002,
ODI,SR Tendulkar,DNB,6,-,-,-,-,2,,v England,Chester-le-Street,4 Jul 2002,
ODI,A Kumble,DNB,6,-,-,-,-,2,,v England,Chester-le-Street,4 Jul 2002,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v England,Chester-le-Street,4 Jul 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v England,Chester-le-Street,4 Jul 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v England,Chester-le-Street,4 Jul 2002,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,2,,v England,Chester-le-Street,4 Jul 2002,
ODI,D Mongia,DNB,6,-,-,-,-,2,,v England,Chester-le-Street,4 Jul 2002,
ODI,V Sehwag,DNB,6,-,-,-,-,2,,v England,Chester-le-Street,4 Jul 2002,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Sri Lanka,Birmingham,6 Jul 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v Sri Lanka,Birmingham,6 Jul 2002,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,1,,v Sri Lanka,Birmingham,6 Jul 2002,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v Sri Lanka,Birmingham,6 Jul 2002,
ODI,V Sehwag,DNB,6,-,-,-,-,1,,v Sri Lanka,Birmingham,6 Jul 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v England,The Oval,9 Jul 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v England,The Oval,9 Jul 2002,
ODI,A Ratra,DNB,6,-,-,-,-,1,,v England,The Oval,9 Jul 2002,
ODI,SR Tendulkar,DNB,6,-,-,-,-,2,,v Sri Lanka,Bristol,11 Jul 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Sri Lanka,Bristol,11 Jul 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v Sri Lanka,Bristol,11 Jul 2002,
ODI,SR Tendulkar,DNB,6,-,-,-,-,1,,v England,Lord's,13 Jul 2002,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v England,Lord's,13 Jul 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v England,Lord's,13 Jul 2002,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v England,Lord's,13 Jul 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v Zimbabwe,Colombo (RPS),14 Sep 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v Zimbabwe,Colombo (RPS),14 Sep 2002,
ODI,D Mongia,DNB,6,-,-,-,-,2,,v Zimbabwe,Colombo (RPS),14 Sep 2002,
ODI,V Sehwag,DNB,6,-,-,-,-,2,,v Zimbabwe,Colombo (RPS),14 Sep 2002,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v England,Colombo (RPS),22 Sep 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v England,Colombo (RPS),22 Sep 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v England,Colombo (RPS),22 Sep 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v South Africa,Colombo (RPS),25 Sep 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v South Africa,Colombo (RPS),25 Sep 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v South Africa,Colombo (RPS),25 Sep 2002,
ODI,SC Ganguly,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),29 Sep 2002,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),29 Sep 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),29 Sep 2002,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),29 Sep 2002,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),29 Sep 2002,
ODI,SC Ganguly,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),30 Sep 2002,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),30 Sep 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),30 Sep 2002,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),30 Sep 2002,
ODI,D Mongia,DNB,6,-,-,-,-,1,,v Sri Lanka,Colombo (RPS),30 Sep 2002,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v West Indies,Jamshedpur,6 Nov 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v West Indies,Jamshedpur,6 Nov 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v West Indies,Jamshedpur,6 Nov 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v West Indies,Jamshedpur,6 Nov 2002,
ODI,SC Ganguly,DNB,6,-,-,-,-,2,,v West Indies,Nagpur,9 Nov 2002,
ODI,R Dravid,DNB,6,-,-,-,-,2,,v West Indies,Nagpur,9 Nov 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,2,,v West Indies,Nagpur,9 Nov 2002,
ODI,M Kaif,DNB,6,-,-,-,-,2,,v West Indies,Nagpur,9 Nov 2002,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,2,,v West Indies,Nagpur,9 Nov 2002,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v West Indies,Rajkot,12 Nov 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v West Indies,Rajkot,12 Nov 2002,
ODI,M Kaif,DNB,6,-,-,-,-,1,,v West Indies,Rajkot,12 Nov 2002,
ODI,Yuvraj Singh,DNB,6,-,-,-,-,1,,v West Indies,Rajkot,12 Nov 2002,
ODI,R Dravid,DNB,6,-,-,-,-,1,,v West Indies,Ahmedabad,15 Nov 2002,
ODI,VVS Laxman,DNB,6,-,-,-,-,1,,v West Indies,Ahmedabad,15 Nov 2002,
